"ID";"Latitude";"Insolacao";"Longitude";"Estado";"Cidade";"Estacao";"Verao";"AnoNasc";"Idade";"Sexo";"Coleta";"HO";"p01";"p02";"p03";"p04";"p05";"p06";"p07";"p08";"p09";"p10";"p11";"p12";"p13";"p14";"p15";"p16";"p17";"p18";"p19"
"10721";-25,53;435;-49,2;"PR";"Sao Jose dos Pinhais, PR";"prim";"Sim";1966;41;"feminino";2006-10-01;39;"2";"2";"1";"2";"3";"2";"2";"2";"1";"3";"4";"2";"2";"2";"1";"3";"2";"3";"0"
"10722";-25,53;435;-49,2;"PR";"Sao Jose dos Pinhais, PR";"prim";"Sim";1959;48;"feminino";2006-10-01;78;"5";"5";"3";"4";"4";"4";"4";"4";"4";"5";"6";"5";"3";"1";"4";"4";"2";"5";"6"
"10723";-25,53;435;-49,2;"PR";"Sao Jose dos Pinhais, PR";"prim";"Sim";1988;19;"masculino";2006-10-01;36;"3";"2";"1";"2";"2";"1";"3";"2";"2";"5";"4";"0";"1";"1";"2";"2";"1";"2";"0"
"10724";-25,53;435;-49,2;"PR";"Sao Jose dos Pinhais, PR";"prim";"Sim";1968;39;"feminino";2006-10-01;41;"1";"1";"2";"2";"2";"4";"1";"1";"1";"5";"2";"5";"1";"2";"2";"1";"5";"3";"0"
"10725";-25,53;461;-49,2;"PR";"Sao Jose dos Pinhais, PR";"ver";"Sim";1976;31;"feminino";2005-02-01;36;"1";"2";"2";"4";"1";"1";"1";"4";"1";"2";"2";"5";"1";"2";"1";"3";"1";"2";"0"
"10726";-25,53;481;-49,2;"PR";"Sao Jose dos Pinhais, PR";"prim";"Sim";1984;23;"masculino";2006-11-01;33;"2";"3";"1";"3";"2";"1";"1";"2";"1";"3";"4";"0";"1";"2";"1";"1";"2";"1";"2"
"10727";-25,54;371;-54,58;"PR";"Foz do Iguacu, PR";"out";"Sim";1988;19;"masculino";2006-09-01;42;"3";"3";"1";"2";"3";"3";"2";"2";"4";"3";"0";"2";"1";"2";"2";"2";"2";"3";"2"
"10728";-25,54;371;-54,58;"PR";"Foz do Iguacu, PR";"out";"Sim";1982;25;"feminino";2006-09-01;32;"2";"3";"2";"2";"1";"4";"1";"1";"2";"2";"0";"0";"2";"2";"1";"3";"1";"3";"0"
"10729";-25,54;371;-54,58;"PR";"Foz do Iguacu, PR";"out";"Sim";1971;36;"feminino";2006-09-01;42;"2";"1";"4";"4";"4";"3";"2";"4";"1";"1";"2";"0";"4";"1";"1";"1";"1";"4";"2"
"10730";-25,54;371;-54,58;"PR";"Foz do Iguacu, PR";"out";"Sim";1953;54;"feminino";2006-09-01;54;"3";"3";"3";"3";"4";"4";"3";"2";"3";"3";"2";"3";"1";"2";"4";"2";"3";"4";"2"
"10731";-25,54;371;-54,58;"PR";"Foz do Iguacu, PR";"out";"Sim";1979;28;"feminino";2006-09-01;27;"1";"1";"1";"1";"2";"2";"2";"1";"1";"1";"0";"5";"1";"3";"1";"1";"1";"2";"0"
"10732";-25,54;371;-54,58;"PR";"Foz do Iguacu, PR";"out";"Sim";1977;30;"masculino";2006-09-01;NA;"3";"4";"3";"3";"3";"1";"2";"3";"4";"3";NA;"2";"2";"2";"3";"2";"3";"4";"4"
"10733";-25,54;371;-54,58;"PR";"Foz do Iguacu, PR";"out";"Sim";1976;31;"feminino";2006-09-01;50;"3";"3";"3";"3";"3";"4";"2";"1";"3";"3";"2";"2";"2";"1";"1";"3";"1";"4";"6"
"10734";-25,54;371;-54,58;"PR";"Foz do Iguacu, PR";"out";"Sim";1984;23;"feminino";2006-09-01;46;"3";"1";"2";"2";"4";"3";"3";"2";"2";"3";"6";"3";"2";"1";"1";"4";"3";"1";"0"
"10735";-25,54;371;-54,58;"PR";"Foz do Iguacu, PR";"out";"Sim";1980;27;"feminino";2006-09-01;45;"2";"2";"1";"3";"3";"1";"3";"3";"3";"2";"6";"2";"1";"1";"4";"3";"3";"2";"0"
"10736";-25,54;371;-54,58;"PR";"Foz do Iguacu, PR";"out";"Sim";1985;22;"feminino";2006-09-01;57;"3";"3";"2";"3";"3";"2";"3";"3";"4";"3";"6";"2";"1";"3";"4";"3";"3";"4";"2"
"10737";-25,54;371;-54,58;"PR";"Foz do Iguacu, PR";"out";"Sim";1969;38;"feminino";2006-09-01;70;"4";"4";"3";"4";"3";"4";"3";"3";"4";"4";"6";"3";"3";"3";"4";"4";"3";"4";"4"
"10738";-25,54;371;-54,58;"PR";"Foz do Iguacu, PR";"out";"Sim";1969;38;"feminino";2006-09-01;48;"3";"2";"1";"2";"3";"4";"3";"2";"4";"4";"6";"2";"1";"2";"1";"3";"1";"2";"2"
"10739";-25,54;435;-54,58;"PR";"Foz do Iguacu, PR";"prim";"Sim";1978;29;"masculino";2006-10-01;28;"2";"1";"1";"3";"3";"1";"3";"1";"3";"1";"0";"0";"1";"1";"1";"1";"3";"2";"0"
"10740";-25,54;435;-54,58;"PR";"Foz do Iguacu, PR";"prim";"Sim";1956;51;"masculino";2006-10-01;61;"5";"4";"4";"2";"3";"1";"1";"2";"2";"4";"6";"3";"3";"4";"1";"3";"3";"4";"6"
"10741";-25,54;435;-54,58;"PR";"Foz do Iguacu, PR";"prim";"Sim";1969;38;"feminino";2006-10-01;60;"3";"2";"2";"3";"4";"2";"4";"2";"4";"4";"6";"2";"1";"2";"4";"4";"3";"4";"4"
"10742";-25,54;435;-54,58;"PR";"Foz do Iguacu, PR";"prim";"Sim";1985;22;"masculino";2006-10-01;45;"3";"2";"3";"3";"2";"1";"2";"2";"2";"4";"4";"2";"1";"2";"4";"1";"3";"4";"0"
"10743";-25,54;435;-54,58;"PR";"Foz do Iguacu, PR";"prim";"Sim";1985;22;"feminino";2006-10-01;50;"3";"4";"2";"2";"3";"1";"2";"3";"2";"5";"6";"0";"2";"1";"4";"1";"3";"4";"2"
"10744";-25,54;435;-54,58;"PR";"Foz do Iguacu, PR";"prim";"Sim";1985;22;"feminino";2006-10-01;52;"3";"3";"1";"1";"3";"2";"2";"4";"3";"3";"6";"2";"1";"2";"4";"2";"3";"1";"6"
"10745";-25,54;435;-54,58;"PR";"Foz do Iguacu, PR";"prim";"Sim";1969;38;"masculino";2006-10-01;65;"4";"3";"2";"3";"3";"4";"3";"3";"4";"4";"6";"2";"1";"3";"4";"4";"3";"3";"6"
"10746";-25,54;435;-54,58;"PR";"Foz do Iguacu , PR";"prim";"Sim";1979;28;"masculino";2005-10-01;76;"5";"4";"4";"4";"4";"3";"4";"4";"3";"4";"6";"5";"3";"3";"3";"4";"3";"4";"6"
"10747";-25,54;481;-54,58;"PR";"Foz do Iguacu, PR";"prim";"Sim";1981;26;"feminino";2006-11-01;43;"3";"3";"2";"2";"2";"3";"2";"2";"1";"3";"2";"3";"1";"1";"1";"3";"3";"2";"4"
"10748";-25,59;304;-49,41;"PR";"Araucaria , PR";"out";"Sim";1987;20;"feminino";2005-08-01;29;"1";"1";"1";"2";"1";"1";"1";"1";"1";"5";"2";"2";"1";"1";"2";"2";"1";"3";"0"
"10749";-25,59;435;-49,41;"PR";"Araucaria, PR";"prim";"Sim";1988;19;"feminino";2006-10-01;41;"2";"3";"1";"2";"2";"1";"3";"2";"1";"3";"6";"0";"2";"4";"1";"2";"2";"2";"2"
"10750";-25,59;461;-49,41;"PR";"Araucaria, PR";"ver";"Sim";1975;32;"feminino";2005-02-01;45;"2";"1";"1";"2";"2";"3";"1";"2";"2";"3";"6";"2";"1";"1";"2";"2";"3";"3";"6"
"10751";-25,63;435;-53,21;"PR";"Boa Esperanca do Iguacu, PR";"prim";"Sim";1972;35;"feminino";2006-10-01;41;"3";"3";"4";"1";"3";"1";"3";"2";"4";"3";"0";"3";"1";"1";"1";"2";"2";"4";"0"
"10752";-25,65;371;-49,3;"PR";"Fazenda Rio Grande, PR";"out";"Sim";1977;30;"feminino";2006-09-01;53;"3";"4";"2";"2";"3";"3";"2";"3";"3";"4";"6";"2";"1";"2";"2";"3";"1";"3";"4"
"10753";-25,65;371;-49,3;"PR";"Fazenda Rio Grande, PR";"out";"Sim";1979;28;"masculino";2006-09-01;39;"3";"2";"1";"3";"2";"1";"2";"3";"3";"2";"4";"0";"1";"3";"4";"1";"3";"1";"0"
"10754";-25,65;435;-49,3;"PR";"Fazenda Rio Grande, PR";"prim";"Sim";1980;27;"feminino";2006-10-01;57;"4";"3";"3";"3";"4";"2";"3";"2";"4";"3";"6";"3";"2";"4";"1";"2";"3";"3";"2"
"10755";-25,67;481;-48,51;"PR";"Pontal do Parana, PR";"prim";"Sim";1980;27;"feminino";2006-11-01;37;"1";"1";"2";"2";"2";"4";"2";"2";"1";"1";"6";"3";"1";"1";"1";"3";"1";"1";"2"
"10756";-25,69;371;-52,61;"PR";"Saudade do Iguacu, PR";"out";"Sim";1958;49;"feminino";2006-09-01;55;"4";"3";"4";"3";"3";"1";"3";"4";"1";"3";"2";"3";"2";"4";"1";"3";"3";"4";"4"
"10757";-25,69;461;-51,66;"PR";"Pinhao, PR";"ver";"Sim";1983;24;"feminino";2005-02-01;38;"3";"3";"1";"1";"2";"3";"2";"2";"2";"3";"0";"2";"1";"2";"1";"3";"2";"3";"2"
"10758";-25,7;461;-52,91;"PR";"Sao Jorge D'Oeste, PR";"ver";"Sim";1986;21;"feminino";2005-02-01;54;"3";"4";"2";"3";"3";"4";"3";"2";"3";"4";"0";"3";"1";"3";"1";"4";"3";"4";"4"
"10759";-25,71;404;-53,76;"PR";"Planalto, PR";"ver";"Sim";1972;35;"feminino";2005-03-01;52;"3";"4";"2";"2";"2";"3";"2";"2";"2";"5";"6";"2";"1";"3";"1";"3";"3";"4";"2"
"10760";-25,73;371;-53,05;"PR";"Dois Vizinhos, PR";"out";"Sim";1982;25;"feminino";2006-09-01;40;"3";"2";"1";"3";"1";"1";"4";"1";"2";"2";"4";"2";"1";"4";"1";"1";"3";"2";"2"
"10761";-25,73;371;-53,05;"PR";"Dois Vizinhos, PR";"out";"Sim";1977;30;"feminino";2006-09-01;48;"3";"3";"3";"3";"3";"1";"1";"2";"3";"3";"4";"2";"2";"2";"2";"2";"3";"2";"4"
"10762";-25,73;435;-53,05;"PR";"Dois Vizinhos, PR";"prim";"Sim";1986;21;"feminino";2006-10-01;53;"3";"4";"3";"3";"2";"1";"2";"1";"4";"3";"4";"2";"1";"4";"2";"2";"5";"3";"4"
"10763";-25,76;435;-53,52;"PR";"Realeza, PR";"prim";"Sim";1978;29;"feminino";2006-10-01;60;"4";"2";"3";"4";"4";"4";"2";"1";"2";"3";"6";"2";"3";"2";"4";"3";"1";"4";"6"
"10764";-25,78;371;-53,3;"PR";"Salto do Lontra, PR";"out";"Sim";1971;36;"feminino";2006-09-01;57;"4";"3";"1";"2";"1";"2";"1";"4";"4";"4";"6";"2";"1";"3";"4";"4";"3";"2";"6"
"10765";-25,81;371;-48,54;"PR";"Matinhos , PR";"out";"Sim";1974;33;"feminino";2006-09-01;27;"2";"3";"1";"1";"1";"1";"1";"2";"1";"3";"0";"0";"1";"1";"1";"2";"1";"5";"0"
"10766";-25,81;404;-48,54;"PR";"Matinhos , PR";"inv";"Sim";1971;36;"feminino";2006-03-01;29;"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"0";"3";"2";"1";"1";"1";"1";"2";"0"
"10767";-25,81;435;-48,54;"PR";"Matinhos, PR";"prim";"Sim";1979;28;"feminino";2006-10-01;43;"3";"3";"1";"1";"2";"3";"1";"3";"3";"5";"0";"2";"1";"3";"4";"1";"3";"2";"2"
"10768";-25,85;481;-52,52;"PR";"Chopinzinho, PR";"prim";"Sim";1964;43;"feminino";2005-11-01;51;"3";"2";"2";"3";"3";"3";"3";"1";"2";"2";"6";"3";"1";"4";"4";"3";"2";"2";"2"
"10769";-25,87;371;-50,38;"PR";"Sao Mateus do Sul, PR";"out";"Sim";1969;38;"feminino";2006-09-01;46;"3";"3";"3";"2";"2";"4";"3";"1";"1";"3";"2";"2";"1";"2";"3";"4";"2";"3";"2"
"10770";-25,87;371;-50,38;"PR";"Sao Mateus do Sul, PR";"out";"Sim";1976;31;"masculino";2006-09-01;53;"3";"3";"2";"3";"3";"3";"3";"2";"2";"3";"6";"3";"1";"2";"2";"3";"3";"4";"2"
"10771";-25,87;371;-50,38;"PR";"Sao Mateus do Sul, PR";"out";"Sim";1975;32;"masculino";2006-09-01;33;"3";"2";"2";"2";"1";"3";"1";"2";"1";"2";"2";"2";"1";"1";"1";"2";"2";"3";"0"
"10772";-25,88;371;-48,57;"PR";"Guaratuba, PR";"out";"Sim";1979;28;"feminino";2006-09-01;59;"3";"4";"3";"3";"3";"4";"3";"2";"1";"4";"6";"5";"2";"2";"1";"4";"2";"3";"4"
"10773";-25,88;371;-48,57;"PR";"Guaratuba, PR";"out";"Sim";1980;27;"masculino";2006-09-01;42;"3";"4";"2";"1";"1";"1";"1";"3";"2";"3";"2";"2";"4";"1";"1";"3";"1";"3";"4"
"10774";-25,88;371;-48,57;"PR";"Guaratuba, PR";"out";"Sim";1970;37;"feminino";2006-09-01;29;"2";"3";"1";"1";"1";"4";"1";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"2";"6"
"10775";-25,94;371;-53,16;"PR";"Eneas Marques, PR";"out";"Sim";1989;18;"feminino";2006-09-01;41;"4";"4";"1";"3";"1";"4";"2";"2";"1";"4";"2";"3";"1";"1";"2";"2";"1";"3";"0"
"10776";-25,94;435;-52,17;"PR";"Mangueirinha, PR";"prim";"Sim";1987;20;"feminino";2006-10-01;40;"3";"3";"2";"2";"3";"3";"2";"2";"3";"3";"4";"0";"1";"2";"1";"2";"3";"1";"0"
"10777";-25,98;435;-52,56;"PR";"Coronel Vivida, PR";"prim";"Sim";1966;41;"feminino";2006-10-01;52;"3";"2";"3";"4";"3";"2";"3";"3";"1";"3";"6";"0";"1";"1";"4";"3";"3";"3";"4"
"10778";-25,98;481;-52,56;"PR";"Coronel Vivida, PR";"prim";"Sim";1989;18;"feminino";2006-11-01;49;"3";"3";"1";"2";"3";"1";"3";"2";"1";"4";"6";"3";"3";"2";"2";"3";"2";"3";"2"
"10779";-26,04;435;-50,83;"PR";"Paulo Frontin, PR";"prim";"Sim";1987;20;"masculino";2006-10-01;49;"3";"1";"2";"2";"3";"3";"1";"1";"3";"4";"4";"2";"4";"1";"4";"3";"5";"1";"2"
"10780";-26,07;435;-53,72;"PR";"Santo Antonio do Sudoeste, PR";"prim";"Sim";1962;45;"feminino";2006-10-01;50;"3";"4";"3";"1";"2";"3";"1";"3";"1";"4";"2";"5";"2";"3";"2";"4";"1";"2";"4"
"10781";-26,08;243;-53,05;"PR";"Francisco Beltrao , PR";"inv";"Sim";1957;50;"feminino";2006-06-01;41;"3";"3";"1";"1";"1";"1";"2";"2";"1";"3";"4";"3";"3";"2";"2";"3";"1";"3";"2"
"10782";-26,08;243;-53,05;"PR";"Francisco Beltrao, PR";"inv";"Sim";1957;50;"feminino";2006-06-01;41;"3";"3";"1";"1";"1";"1";"2";"2";"1";"3";"4";"3";"3";"2";"2";"3";"1";"3";"2"
"10783";-26,08;304;-53,05;"PR";"Francisco Beltrao , PR";"out";"Sim";1959;48;"masculino";2005-08-01;46;"2";"3";"2";"3";"2";"1";"3";"2";"4";"2";"2";"0";"2";"3";"3";"2";"3";"3";"4"
"10784";-26,08;371;-53,05;"PR";"Francisco Beltrao, PR";"out";"Sim";1988;19;"feminino";2006-09-01;30;"2";"1";"2";"2";"2";"2";"3";"2";"2";"2";"2";"0";"1";"2";"1";"1";"1";"2";"0"
"10785";-26,08;371;-53,05;"PR";"Francisco Beltrao, PR";"out";"Sim";1986;21;"feminino";2006-09-01;62;"3";"3";"2";"3";"3";"3";"4";"4";"4";"3";"6";"2";"1";"2";"4";"4";"3";"4";"4"
"10786";-26,08;371;-53,05;"PR";"Francisco Beltrao, PR";"out";"Sim";1986;21;"feminino";2006-09-01;39;"4";"3";"2";"3";"4";"3";"4";"1";"3";"3";"0";"0";"1";"1";"1";"3";"1";"2";"0"
"10787";-26,08;435;-53,05;"PR";"Francisco Beltrao, PR";"prim";"Sim";1974;33;"feminino";2006-10-01;48;"3";"3";"3";"2";"2";"1";"2";"3";"2";"3";"6";"3";"2";"1";"2";"2";"3";"3";"2"
"10788";-26,08;435;-53,05;"PR";"Francisco Beltrao, PR";"prim";"Sim";1981;26;"masculino";2006-10-01;48;"4";"5";"1";"1";"2";"1";"2";"1";"3";"2";"6";"2";"2";"2";"4";"1";"3";"4";"2"
"10789";-26,08;435;-53,05;"PR";"Francisco Beltrao, PR";"prim";"Sim";1977;30;"feminino";2006-10-01;64;"4";"4";"2";"3";"3";"3";"4";"4";"3";"3";"6";"3";"2";"3";"4";"2";"3";"4";"4"
"10790";-26,08;461;-53,05;"PR";"Francisco Beltrao , PR";"ver";"Sim";1970;37;"feminino";2005-02-01;50;"3";"5";"1";"1";"2";"4";"2";"2";"4";"4";"6";"2";"2";"1";"1";"2";"3";"3";"2"
"10791";-26,08;481;-53,05;"PR";"Francisco Beltrao , PR";"prim";"Sim";1976;31;"feminino";2005-11-01;46;"2";"3";"4";"2";"3";"3";"4";"4";"3";"2";"0";"3";"1";"1";"2";"2";"1";"2";"4"
"10792";-26,08;481;-53,05;"PR";"Francisco Beltrao , PR";"prim";"Sim";1980;27;"feminino";2005-11-01;33;"2";"3";"1";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"3";"2";"1";"1";"3";"0"
"10793";-26,08;481;-53,05;"PR";"Francisco Beltrao , PR";"prim";"Sim";1973;34;"feminino";2005-11-01;28;"1";"1";"1";"1";"2";"2";"1";"2";"2";"1";"0";"2";"3";"2";"2";"2";"1";"2";"0"
"10794";-26,08;481;-53,05;"PR";"Francisco Beltrao , PR";"prim";"Sim";1965;42;"feminino";2005-11-01;31;"3";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"1";"2";"0"
"10795";-26,1;371;-49,79;"PR";"Rio Negro, PR";"out";"Sim";1977;30;"feminino";2006-09-01;22;"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"2";"3";"2";"2";"1";"2";"0"
"10796";-26,1;435;-49,79;"PR";"Rio Negro, PR";"prim";"Sim";1976;31;"feminino";2006-10-01;59;"3";"3";"3";"2";"2";"1";"2";"4";"4";"4";"6";"2";"3";"3";"4";"3";"3";"3";"4"
"10797";-26,1;435;-49,79;"PR";"Rio Negro, PR";"prim";"Sim";1981;26;"feminino";2006-10-01;63;"3";"2";"3";"4";"4";"3";"4";"2";"4";"3";"6";"2";"2";"4";"1";"3";"3";"4";"6"
"10798";-26,11;371;-48,61;"SC";"Itapoa, SC";"out";"Sim";1981;26;"feminino";2006-09-01;45;"2";"3";"3";"2";"2";"1";"2";"4";"1";"3";"2";"3";"3";"3";"3";"2";"2";"2";"2"
"10799";-26,11;371;-48,61;"SC";"Itapoa, SC";"out";"Sim";1972;35;"masculino";2006-09-01;57;"4";"3";"2";"3";"2";"2";"4";"2";"3";"3";"4";"2";"2";"3";"4";"4";"3";"3";"4"
"10800";-26,11;461;-49,8;"SC";"Mafra, SC";"ver";"Sim";1973;34;"feminino";2005-02-01;38;"2";"2";"2";"3";"3";"1";"2";"2";"1";"2";"0";"2";"2";"3";"2";"3";"1";"3";"2"
"10801";-26,11;481;-49,8;"SC";"Mafra, SC";"prim";"Sim";1988;19;"feminino";2006-11-01;49;"4";"4";"2";"3";"2";"2";"3";"2";"4";"3";"0";"3";"1";"1";"1";"3";"3";"4";"4"
"10802";-26,17;304;-50,39;"SC";"Canoinhas , SC";"out";"Sim";1983;24;"feminino";2006-08-01;30;"2";"2";"1";"2";"1";"1";"1";"2";"1";"2";"4";"0";"1";"2";"1";"2";"2";"3";"0"
"10803";-26,17;371;-50,39;"SC";"Canoinhas, SC";"out";"Sim";1980;27;"feminino";2006-09-01;37;"2";"2";"4";"3";"1";"2";"1";"1";"3";"2";"2";"0";"2";"2";"2";"2";"1";"3";"2"
"10804";-26,17;371;-50,39;"SC";"Canoinhas, SC";"out";"Sim";1978;29;"feminino";2006-09-01;33;"1";"1";"1";"2";"3";"1";"1";"3";"2";"3";"2";"0";"1";"2";"2";"3";"1";"2";"2"
"10805";-26,17;371;-50,39;"SC";"Canoinhas, SC";"out";"Sim";1949;58;"masculino";2006-09-01;53;"3";"3";"4";"4";"4";"3";"3";"3";"2";"3";"0";"3";"3";"3";"1";"1";"3";"3";"4"
"10806";-26,22;371;-52,67;"PR";"Pato Branco, PR";"out";"Sim";1966;41;"masculino";2006-09-01;46;"3";"3";"2";"2";"2";"2";"2";"1";"3";"3";"6";"2";"4";"2";"4";"2";"1";"2";"0"
"10807";-26,22;371;-52,67;"PR";"Pato Branco, PR";"out";"Sim";1989;18;"masculino";2006-09-01;63;"4";"3";"3";"4";"3";"2";"3";"2";"4";"3";"6";"2";"2";"4";"4";"4";"3";"3";"4"
"10808";-26,22;371;-52,67;"PR";"Pato Branco, PR";"out";"Sim";1988;19;"masculino";2006-09-01;23;"1";"1";"1";"2";"1";"2";"2";"1";"1";"1";"0";"0";"1";"4";"1";"1";"1";"2";"0"
"10809";-26,22;435;-52,67;"PR";"Pato Branco, PR";"prim";"Sim";1980;27;"feminino";2006-10-01;34;"2";"2";"1";"1";"2";"1";"2";"1";"1";"4";"6";"2";"1";"1";"1";"1";"1";"2";"2"
"10810";-26,22;435;-52,67;"PR";"Pato Branco, PR";"prim";"Sim";1980;27;"feminino";2006-10-01;68;"3";"3";"3";"3";"4";"2";"4";"4";"4";"3";"6";"3";"3";"2";"4";"4";"3";"4";"6"
"10811";-26,22;461;-52,67;"PR";"Pato Branco, PR";"ver";"Sim";1955;52;"feminino";2005-02-01;55;"3";"3";"2";"3";"3";"2";"4";"2";"3";"3";"4";"2";"2";"1";"4";"3";"3";"4";"4"
"10812";-26,22;481;-52,67;"PR";"Pato Branco, PR";"prim";"Sim";1987;20;"feminino";2006-11-01;44;"3";"1";"1";"3";"4";"4";"3";"1";"3";"3";"6";"2";"1";"2";"1";"2";"1";"1";"2"
"10813";-26,23;371;-51,08;"PR";"Uniao da Vitoria, PR";"out";"Sim";1972;35;"feminino";2006-09-01;47;"2";"3";"2";"2";"2";"3";"3";"4";"2";"3";"4";"2";"2";"2";"2";"2";"2";"3";"2"
"10814";-26,23;371;-51,07;"SC";"Porto Uniao, SC";"out";"Sim";1972;35;"feminino";2006-09-01;51;"3";"5";"3";"1";"4";"1";"1";"4";"1";"5";"2";"5";"3";"4";"2";"1";"3";"3";"0"
"10815";-26,23;371;-51,08;"PR";"Uniao da Vitoria, PR";"out";"Sim";1978;29;"feminino";2006-09-01;39;"2";"3";"2";"1";"3";"2";"1";"3";"1";"2";"2";"5";"2";"1";"2";"3";"1";"3";"0"
"10816";-26,23;371;-50,8;"SC";"Irineopolis, SC";"out";"Sim";1953;54;"feminino";2006-09-01;37;"3";"1";"4";"4";"4";"1";"3";"1";"2";"1";"0";"2";"4";"1";"1";"1";"3";"1";"0"
"10817";-26,23;435;-51,07;"SC";"Porto Uniao, SC";"prim";"Sim";1984;23;"masculino";2006-10-01;58;"3";"3";"3";"4";"4";"1";"3";"3";"4";"3";"6";"2";"1";"4";"2";"2";"3";"3";"4"
"10818";-26,24;371;-48,63;"SC";"Sao Francisco do Sul, SC";"out";"Sim";1973;34;"feminino";2006-09-01;29;"3";"3";"1";"3";"2";"1";"1";"4";"2";"1";"0";"0";"2";"1";"1";"1";"1";"2";"0"
"10819";-26,24;461;-48,63;"SC";"Sao Francisco do Sul, SC";"ver";"Sim";1977;30;"masculino";2005-02-01;47;"2";"3";"4";"4";"2";"4";"3";"2";"3";"3";"0";"3";"3";"1";"2";"2";"1";"3";"2"
"10820";-26,25;371;-49,37;"SC";"Sao Bento do Sul, SC";"out";"Sim";1986;21;"feminino";2006-09-01;36;"2";"2";"2";"2";"1";"1";"2";"1";"2";"3";"2";"2";"1";"3";"4";"2";"1";"3";"0"
"10821";-26,25;435;-49,37;"SC";"Sao Bento do Sul, SC";"prim";"Sim";1972;35;"feminino";2006-10-01;53;"3";"3";"3";"2";"2";"4";"2";"3";"1";"3";"6";"3";"2";"3";"1";"3";"2";"3";"4"
"10822";-26,25;461;-49,37;"SC";"Sao Bento do Sul, SC";"ver";"Sim";1981;26;"feminino";2005-02-01;59;"3";"3";"2";"3";"2";"4";"4";"2";"2";"3";"6";"2";"1";"3";"4";"4";"3";"4";"4"
"10823";-26,25;461;-49,37;"SC";"Sao Bento do Sul, SC";"ver";"Sim";1978;29;"feminino";2005-02-01;39;"1";"1";"3";"1";"2";"2";"1";"4";"2";"4";"2";"3";"1";"1";"2";"3";"1";"3";"2"
"10824";-26,25;461;-49,37;"SC";"Sao Bento do Sul, SC";"ver";"Sim";1970;37;"masculino";2005-02-01;56;"4";"3";"2";"3";"3";"4";"3";"3";"4";"3";"6";"2";"2";"4";"1";"1";"3";"1";"4"
"10825";-26,27;461;-52,78;"PR";"Vitorino, PR";"ver";"Sim";1976;31;"feminino";2005-02-01;43;"4";"3";"1";"2";"2";"3";"2";"2";"2";"3";"2";"3";"2";"2";"1";"3";"1";"3";"2"
"10826";-26,3;243;-48,84;"SC";"Joinville, SC";"inv";"Sim";1962;45;"masculino";2005-06-01;46;"3";"3";"1";"1";"3";"3";"1";"2";"1";"3";"6";"3";"1";"3";"4";"3";"1";"2";"2"
"10827";-26,3;272;-48,84;"SC";"Joinville, SC";"inv";"Sim";1978;29;"masculino";2005-05-01;60;"3";"3";"3";"3";"3";"3";"3";"4";"3";"3";"6";"2";"3";"1";"2";"2";"3";"4";"6"
"10828";-26,3;304;-48,84;"SC";"Joinville, SC";"out";"Sim";1981;26;"feminino";2006-08-01;45;"2";"3";"1";"3";"3";"1";"2";"2";"4";"3";"2";"3";"1";"3";"1";"2";"3";"4";"2"
"10829";-26,3;371;-48,84;"SC";"Joinville, SC";"out";"Sim";1988;19;"masculino";2006-09-01;35;"4";"3";"4";"1";"2";"2";"2";"1";"3";"1";"0";"0";"1";"2";"2";"2";"1";"2";"2"
"10830";-26,3;371;-48,84;"SC";"Joinville, SC";"out";"Sim";1973;34;"feminino";2006-09-01;35;"2";"1";"1";"2";"4";"2";"2";"3";"2";"2";"2";"2";"1";"1";"1";"3";"1";"3";"0"
"10831";-26,3;371;-48,84;"SC";"Joinville, SC";"out";"Sim";1967;40;"feminino";2006-09-01;34;"3";"2";"4";"2";"1";"4";"1";"3";"1";"2";"0";"0";"2";"2";"1";"1";"1";"2";"2"
"10832";-26,3;371;-48,84;"SC";"Joinville, SC";"out";"Sim";1965;42;"feminino";2006-09-01;31;"2";"2";"2";"4";"2";"1";"2";"3";"1";"3";"0";"0";"1";"1";"1";"3";"1";"2";"0"
"10833";-26,3;371;-48,84;"SC";"Joinville, SC";"out";"Sim";1980;27;"feminino";2006-09-01;40;"2";"3";"2";"1";"3";"1";"1";"2";"1";"3";"2";"3";"1";"3";"2";"3";"2";"3";"2"
"10834";-26,3;371;-48,84;"SC";"Joinville, SC";"out";"Sim";1975;32;"feminino";2006-09-01;33;"2";"1";"2";"1";"1";"2";"1";"1";"1";"3";"6";"0";"1";"2";"1";"3";"3";"2";"0"
"10835";-26,3;371;-48,84;"SC";"Joinville, SC";"out";"Sim";1974;33;"masculino";2006-09-01;59;"3";"3";"4";"3";"4";"3";"4";"2";"4";"3";"6";"0";"4";"4";"4";"2";"3";"1";"2"
"10836";-26,3;371;-48,84;"SC";"Joinville, SC";"out";"Sim";1974;33;"masculino";2006-09-01;62;"3";"3";"3";"3";"4";"3";"4";"2";"4";"3";"6";"2";"1";"4";"4";"2";"3";"4";"4"
